X,Y,NAZEV,ULICE_x,OBEC_x,ICOFIR,FIRMA40A
15.273994298168784,49.696406146019292,,Nádražní 461,Ledeč nad Sázavou,71973460,Ondřej Houfek
15.476283786828496,49.815490594909093,,Havlíčkovo náměstí 117,Golčův Jeníkov,71973460,Ondřej Houfek
14.317254120076663,50.247269783450676,,nám. J. Seiferta 745,Kralupy nad Vltavou,25700324,"Novys, s.r.o."
14.995400012460221,50.66088304818927,,nám. Bedřicha Smetany 9,Český Dub,25014625,"NS DUB, s.r.o."
16.093511556628066,50.47550722801725,,Manželů Burdychových 1230,Červený Kostelec,62022717,Ondřej Packa
13.720188801247751,48.906697090673539,,76,Strážný,45038775,Ondřej Zagatta
16.611644842187332,49.910985965871234,,Máchova 65,Lanškroun,46509291,"Ontl, s.r.o."
16.264752659443896,49.70869844130673,,Jiráskova 820,Polička,485349,"Opes,akciová společnost"
16.27115899831583,49.713799215405302,,Mánesova 718,Polička,485349,"Opes,akciová společnost"
16.260455342727148,49.718828219180871,,P. Jilemnického 398,Polička,485349,"Opes,akciová společnost"
15.267882109283647,50.731898105457411,,Na Kopečku 891,Smržovka,25007815,"Optimal Projekt, s.r.o."
13.324351286134119,50.130421516875266,,Pražská 183,Lubenec,62739638,"Orbita Nova, s.r.o."
13.314216108354463,50.132178215526459,,Karlovarská 26,Lubenec,62739638,"Orbita Nova, s.r.o."
13.540670545673324,49.582480753248745,,Malá ulice 205,Blovice,18239081,"ORI, s.r.o."
13.046194924256389,49.296427110697103,,12,Chudenín,18239081,"ORI, s.r.o."
16.251909876534103,50.238016521775464,,54,Skuhrov nad Bělou,32174,"Orlický konzum, obchodní a výrobní"
16.359020006699104,50.300754547697018,,366,Deštné v Orlických horách,32174,"Orlický konzum, obchodní a výrobní"
16.467104443614502,50.166421367314591,,Horská 500,Rokytnice v Orlických horách,32174,"Orlický konzum, obchodní a výrobní"
16.046138857112851,50.285990846866781,,Osvobození 511,České Meziříčí,32174,"Orlický konzum, obchodní a výrobní"
16.206842666534953,50.233461437786282,,41,Bílý Újezd,32174,"Orlický konzum, obchodní a výrobní"
16.092591881384987,50.097089458242863,,Náměstí 549,Borohrádek,32174,"Orlický konzum, obchodní a výrobní"
16.162726522606491,50.291113497818088,,Solnická 384,Dobruška,32174,"Orlický konzum, obchodní a výrobní"
16.061029016352027,50.143989507505644,,Pardubická 233,Albrechtice nad Orlicí,32174,"Orlický konzum, obchodní a výrobní"
16.2117253769859,50.123339789972825,,Palackého náměstí 29,Kostelec nad Orlicí,32174,"Orlický konzum, obchodní a výrobní"
17.458370268635338,49.070726242617127,,Mariánské náměstí 78,Uherské Hradiště,28327021,"Orlovna, s.r.o."
13.222440107287794,49.681191942922808,,Náměstí 420,Zbůch,28040694,"Orvienta, s.r.o."
13.279263948240283,49.732766374483944,,Křimická 508,Vejprnice,28040694,"Orvienta, s.r.o."
13.237124562391763,49.72456750798051,,Hlavní 115,Tlučná,28040694,"Orvienta, s.r.o."
15.907522050111011,50.652551338888486,Prodejna Otesánek,Rýchorské náměstí 8,Žacléř,25275721,"Otesánek, s.r.o."
16.605580155611893,48.969251905149697,,Školní 328,Vranovice,49126521,Otto Losa
16.601790940404889,49.018145221988497,,180,Unkovice,49126521,Otto Losa
15.222900849150003,49.628512890610565,,24,Snět,47538139,"P R P, s. r. o."
17.326734801857405,50.302494925490869,,Hlavní 37,Mikulovice,25852418,"P-Diskont, s.r.o. v likvidaci"
15.860161036903998,50.530351803742732,,162,Staré Buky,25933388,"P.M.P. Company, s.r.o."
14.598889323289482,49.828423928049503,,Benešovská 531,Týnec nad Sázavou,16583744,PaedDr. Alena Vrtišková
13.995494771952357,49.674631173718872,,Čechovská 114,Příbram,508187,"Pancon, Kapital Franchise Servis, s.r.o."
14.195895655691995,49.048311203921202,,Mnichská 215,Netolice,63249987,"Pandora a Nabor, s.r.o."
14.211443786719718,48.854674955442512,,5,Chvalšiny,12333565,Pantelis Kyrku
17.462078929354888,49.069785841714271,,Hradební 1306,Uherské Hradiště,24734365,"Papa George, s.r.o."
15.671139100237793,49.719901267654052,,náměstí T. G. Masaryka 320,Chotěboř,47469242,"Partner, s.r.o."
14.862118123897675,50.072106972015135,,Prokopa Velikého 120,Český Brod,47547235,"Patač, s.r.o."
16.370030346393122,49.970097458493925,,Sokolská 204,Ústí nad Orlicí,16746287,Pavel Adámek
13.908030484819134,49.256717313907565,,Bezděkovská 432,Strakonice,43841716,Pavel Bajt
24.835080909714836,-59.948510465110843,,16,Nová Pec,70534349,Pavel Cerman
14.367738969875679,48.85326271353258,,92,Zlatá Koruna,45011664,Pavel Cibulka
17.471688502153786,49.238701093969027,,Packov 383,Kvasice,40360580,Pavel Čermák
14.043709906045057,49.667977184951653,,11,Háje,48958760,Pavel Drechsler
17.623001811367129,48.935665472240267,,6,Horní Němčí,63410991,Pavel Garaj
17.721310836241248,48.884187116929013,,U sklárny 510,Strání,18790429,Pavel Grebík
17.70217233427838,48.90422049829499,,nám. P. St. Spáčila 15,Strání,18790429,Pavel Grebík
16.615350952996398,49.127269655169236,,náměstí Svobody 8,Modřice,18148468,Pavel Hendrych
17.099802101120524,48.919347927677812,,Hodonínská 105,Dubňany,13680951,Pavel Horák
15.582384245647615,50.429850214985663,OVOCE-ZELENINA,Náměstí K. V. Raise 9,Lázně Bělohrad,69148180,Pavel Chemišinec
14.528142312298559,48.965133995233153,,1514,Dobrá Voda u Českých Budějovic,60629525,Pavel Choboda
13.893283660475241,48.911784160292861,,Prachatická 6,Volary,60629525,Pavel Choboda
16.282800945839433,50.004620430293286,,Lázeňská 61,Brandýs nad Orlicí,48610631,Pavel Kadlec
17.209226914799981,49.405947339300489,,231,Klenovice na Hané,42284775,Pavel Kaprál
17.677448222582061,49.226972806627508,Potraviny,Kvítková 2898,Zlín,45675953,Pavel Klimek
13.176423272507742,49.772885453312774,,13,Plešnice,61771945,Pavel Kočandrle
12.842375888502819,49.486318432059903,,41,Otov,48347531,Pavel Kuželka
17.103942236002307,49.508383452013121,,U hřiště 500,Smržice,75615061,Pavel Opluštil
18.21145769440038,49.547197668498612,,nám. Míru 2,Frenštát pod Radhoštěm,26814404,"Pavel Parma, s.r.o."
14.291958012813858,50.233770926190445,Koloniál Anna,237,Kralupy nad Vltavou,13273612,Pavel Pokorný
14.251889271545888,50.420570308967307,,Barákova 796,Roudnice nad Labem,60239522,Pavel Rys
14.047788984816505,49.827890102458774,,U Hřiště 456,Hostomice,13253042,Pavel Sanický
14.085946359451206,49.819295365693513,,18,Velký Chlumec,13253042,Pavel Sanický
14.045879045831203,49.824802522252881,,Tyršovo náměstí 163,Hostomice,13253042,Pavel Sanický
14.846468129059204,49.897412360636395,,Na městečku 127,Stříbrná Skalice,15358771,Pavel Senft
14.783633334279012,49.904718885260451,,nám. 9. května 49,Ondřejov,15358771,Pavel Senft
16.791303086993999,49.209675573835831,,Na Městečku 57,Pozořice,67495427,Pavel Šafář
16.791303086993999,49.209675573835831,,Na Městečku 57,Pozořice,1487388,"Pavel Šafář, s.r.o."
13.912447806680214,49.652500129693351,,205,Láz,16932749,Pavel Šimánek
13.864316469786665,49.602283722164557,,Náměstí 85,Rožmitál pod Třemšínem,16932749,Pavel Šimánek
13.956478355634186,50.147012640330878,,Mírové náměstí 259,Stochov,16527208,Pavel Věrnoch
14.75709634785907,50.0387063486762,,73,Hradešín,69637661,Pavel Vojáček
17.013333831239915,49.94369433122796,,447,Nový Malín,60009861,Pavel Wolf
16.213687917191063,50.259927192098054,,75,Podbřezí,62043943,Pavla Pohlová
14.897409279070139,49.703354342607156,,Lidická 963,Vlašim,66133173,Pavla Venderová
14.868502372315959,49.678982686771214,,32,Kondrac,66133173,Pavla Venderová
17.940256320503433,49.11259753068731,,131,Vlachovice,87913704,Pavlína Obadalová
18.357611512300458,49.900797413915498,,Nádražní 465,Bohumín,41396880,Pavlína Stibůrková
18.329613727893911,49.919540858326641,,nám. Svobody 7,Bohumín,41396880,Pavlína Stibůrková
16.270669870070691,49.712542088836557,,Janáčkova 528,Polička,63609657,Pavlína Škorpíková
16.270352293383702,49.714182581343046,,Družstevní 970,Polička,63609657,Pavlína Škorpíková
14.532320358981739,49.573704682139642,,Sedlčanská 125,Sedlec-Prčice,46355138,"PC & Soft, v.o.s."
16.461010734705134,50.165870778948609,,Horní 41,Rokytnice v Orlických horách,47452048,PENEGspolečnost s ručením omezeným v
13.327964620723598,49.581476372432085,Penny Market,Tř. 1. máje 1152,Přeštice,64945880,"Penny Market, s.r.o."
17.260539895293466,48.974316007102466,Penny Market,Vracovská 1550,Bzenec,64945880,"Penny Market, s.r.o."
15.33253644987121,50.601639639126482,Penny Market,Tyršova 393,Semily,64945880,"Penny Market, s.r.o."
16.218446438959813,50.122665274457475,Penny Market,Rudé armády 1469,Kostelec nad Orlicí,64945880,"Penny Market, s.r.o."
14.879483428216524,50.228109255723574,Penny Market,Armádní 766,Milovice,64945880,"Penny Market, s.r.o."
13.945401451451101,49.558866374983481,Penny Market,Hlubyňská 805,Březnice,64945880,"Penny Market, s.r.o."
13.835634202452896,50.649723504489359,Penny Market,Masarykova třída 1950,Teplice,64945880,"Penny Market, s.r.o."
16.710976108665157,49.629009331121118,Penny Market,Brněnská 818,Jevíčko,64945880,"Penny Market, s.r.o."
15.575379473155921,49.873369779785683,Penny Market,1. máje 500,Třemošnice,64945880,"Penny Market, s.r.o."
13.702451117107447,49.322056711880357,Penny Market,Strakonická 169,Horažďovice,64945880,"Penny Market, s.r.o."
15.573582219416553,49.019825079834682,Penny Market,Velká brána 555,Jemnice,64945880,"Penny Market, s.r.o."
13.408803212554002,50.229427736305773,Penny Market,Dukelská 995,Podbořany,64945880,"Penny Market, s.r.o."
15.223972633459496,49.425131276199856,Penny Market,Nádražní 2442,Pelhřimov,64945880,"Penny Market, s.r.o."
18.028390117441475,49.758222115152144,Penny Market,323,Velké Albrechtice,64945880,"Penny Market, s.r.o."
14.136680412506699,50.137318928889506,Penny Market,Arménská 3278,Kladno,64945880,"Penny Market, s.r.o."
14.635867503403825,50.775611679932389,Penny Market,Tovární 332,Cvikov,64945880,"Penny Market, s.r.o."
14.70376266708903,50.119815936811186,sklad Penny Market,Družstevní 353,Jirny,64945880,"Penny Market, s.r.o."
13.490358017226511,49.98007017438772,Penny Market,Žatecká 946,Kralovice,64945880,"Penny Market, s.r.o."
14.931068636482761,50.411375841552534,Penny Market,Jičínská 1368,Mladá Boleslav,64945880,"Penny Market, s.r.o."
15.275089150489467,49.684663662157071,Penny Market,Koželská 1303,Ledeč nad Sázavou,64945880,"Penny Market, s.r.o."
16.931604494179592,50.076266631871974,Penny Market,Hlavní 210,Hanušovice,64945880,"Penny Market, s.r.o."
14.495958008210883,48.979430848190212,Penny Market,Rudolfovská tř. 670,České Budějovice,64945880,"Penny Market, s.r.o."
16.760175655738479,50.081279611194631,Penny Market,Červenovodská 997,Králíky,64945880,"Penny Market, s.r.o."
16.176957718556764,50.418117697462641,Penny Market,Běloveská 2085,Náchod,64945880,"Penny Market, s.r.o."
14.859382893745241,49.986802825814877,Penny Market,Komenského 1178,Kostelec nad Černými lesy,64945880,"Penny Market, s.r.o."
13.656021491906309,50.493510650546725,Penny Market,Višňová 3129,Most,64945880,"Penny Market, s.r.o."
13.892850059474982,49.263765439457281,Penny Market,Katovická 1303,Strakonice,64945880,"Penny Market, s.r.o."
14.620735428777911,50.133863548165692,sklad Penny Market,Počernická 257,Radonice,64945880,"Penny Market, s.r.o."
13.77425623482417,50.550277824893449,Penny Market,Pivovarská 116,Bílina,64945880,"Penny Market, s.r.o."
15.572849304140027,49.617005956743363,Penny Market,Masarykova 3552,Havlíčkův Brod,64945880,"Penny Market, s.r.o."
15.806439183010957,49.940846344084228,Penny Market,Václavská 1051,Chrudim,64945880,"Penny Market, s.r.o."
14.244719645390589,50.4229573875025,Penny Market,Alej 17. listopadu 2694,Roudnice nad Labem,64945880,"Penny Market, s.r.o."
14.557631770046868,50.047698854146731,Penny Market,Hornoměcholupská 492,Praha,64945880,"Penny Market, s.r.o."
16.167525057999317,50.289002396370677,Penny Market,Solnická 59,Dobruška,64945880,"Penny Market, s.r.o."
16.076499388176288,49.563496944596807,Penny Market,Masarykova 134,Nové Město na Moravě,64945880,"Penny Market, s.r.o."
14.618376021707881,50.909133464026269,Penny Market,Kmochova 3156,Varnsdorf,64945880,"Penny Market, s.r.o."
15.817915128343815,50.429060348169472,Penny Market,17. listopadu 3018,Dvůr Králové nad Labem,64945880,"Penny Market, s.r.o."
15.779070753997448,50.036181957449905,Penny Market,Karla IV. 2749,Pardubice,64945880,"Penny Market, s.r.o."
14.864165977694936,50.072872148149266,Penny Market,Jana Kouly 1370,Český Brod,64945880,"Penny Market, s.r.o."
14.507654539707639,50.13518753420891,Penny Market,Havířovská 473,Praha,64945880,"Penny Market, s.r.o."
14.842609356872988,50.200588484729458,Penny Market,Sokolská 1679,Lysá nad Labem,64945880,"Penny Market, s.r.o."
14.657095602423592,50.183451994145777,Penny Market,Kralupská 1887,Brandýs nad Labem-Stará Boleslav,64945880,"Penny Market, s.r.o."
15.151995519310031,50.581424537049628,Penny Market,Sobotecká 2078,Turnov,64945880,"Penny Market, s.r.o."
15.026382470751253,50.180019883463963,Penny Market,Drahelická 2265,Nymburk,64945880,"Penny Market, s.r.o."
13.391971543609698,49.80890832000339,Penny Market,Plzeňská 1070,Třemošná,64945880,"Penny Market, s.r.o."
15.489562313064422,50.235774640311199,Penny Market,Revoluční třída 775,Nový Bydžov,64945880,"Penny Market, s.r.o."
14.755955666680901,49.008470173290576,Penny Market,Táboritská 1195,Třeboň,64945880,"Penny Market, s.r.o."
13.270066493647018,50.384181148946467,Penny Market,kpt. Jaroše 1682,Kadaň,64945880,"Penny Market, s.r.o."
13.8390563501431,50.653104233994881,Penny Market,U Červeného kostela 1863,Teplice,64945880,"Penny Market, s.r.o."
13.605422352991674,50.59562155099718,Penny Market,U Bílého sloupu 2144,Litvínov,64945880,"Penny Market, s.r.o."
12.941573450952182,50.308003874703125,Penny Market,Družební 1373,Ostrov,64945880,"Penny Market, s.r.o."
14.050118205191408,49.956950833754988,Penny Market,Švermova 1547,Beroun,64945880,"Penny Market, s.r.o."
15.620361766695909,50.619447660332526,Penny Market,Nádražní 1513,Vrchlabí,64945880,"Penny Market, s.r.o."
16.283860349382802,50.164416571642178,Penny Market,Smetanova 1607,Rychnov nad Kněžnou,64945880,"Penny Market, s.r.o."
16.267043469604172,49.718265233555059,Penny Market,Tyršova 1001,Polička,64945880,"Penny Market, s.r.o."
14.426721325415452,50.800368271822265,Penny Market,Dukelských hrdinů 814,Česká Kamenice,64945880,"Penny Market, s.r.o."
13.402500051357487,50.465014752429887,Penny Market,Bezručova 5429,Chomutov,64945880,"Penny Market, s.r.o."
15.983254133601177,50.073566729302406,Penny Market,Hradecká 1122,Holice,64945880,"Penny Market, s.r.o."
13.992678857798749,49.669043627748017,Penny Market,Brodská 495,Příbram,64945880,"Penny Market, s.r.o."
14.914924084764319,50.433219857374596,Penny Market,Havlíčkova 1395,Mladá Boleslav,64945880,"Penny Market, s.r.o."
14.655002821861,50.568369426586351,Penny Market,Sokolská 924,Doksy,64945880,"Penny Market, s.r.o."
14.677857103183459,49.411515937962058,Penny Market,Purkyňova 2986,Tábor,64945880,"Penny Market, s.r.o."
12.651530413083957,50.174248250603611,Penny Market,Boženy Němcové 2057,Sokolov,64945880,"Penny Market, s.r.o."
15.915523492929346,50.356781293728268,Penny Market,Na Kameni 23,Jaroměř,64945880,"Penny Market, s.r.o."
13.643432531130271,50.505690086870224,Penny Market,Moskevská 1999,Most,64945880,"Penny Market, s.r.o."
13.534648835811073,50.315581055141259,Penny Market,Husova 2812,Žatec,64945880,"Penny Market, s.r.o."
14.973620761070434,50.516042758745776,Penny Market,Víta Nejedlého 1498,Mnichovo Hradiště,64945880,"Penny Market, s.r.o."
14.080959334290826,50.140360580830119,Penny Market,Vítězná 118,Kladno,64945880,"Penny Market, s.r.o."
15.814031681989261,49.049205493551604,Penny Market,Tyršova 206,Moravské Budějovice,64945880,"Penny Market, s.r.o."
16.181295648397903,50.471846094938137,Penny Market,Hostovského 967,Hronov,64945880,"Penny Market, s.r.o."
12.936743632127646,49.439388154833843,Penny Market,Husova třída 241,Domažlice,64945880,"Penny Market, s.r.o."
16.157515104807601,49.205208771931439,Penny Market,Brněnská 991,Náměšť nad Oslavou,64945880,"Penny Market, s.r.o."
14.729852978523608,50.653584938667386,Penny Market,Husova 669,Mimoň,64945880,"Penny Market, s.r.o."
14.430748074176634,49.051186282136399,Penny Market,Nad Parkovištěm 1221,Hluboká nad Vltavou,64945880,"Penny Market, s.r.o."
15.364670478238613,50.433330293787535,Penny Market,Husova 1112,Jičín,64945880,"Penny Market, s.r.o."
14.494037266284401,50.345181400677546,Penny Market,Mladoboleslavská 3750,Mělník,64945880,"Penny Market, s.r.o."
13.806937381485829,50.354368922407453,Penny Market,Josefa Fouska 2643,Louny,64945880,"Penny Market, s.r.o."
13.808477524833137,50.640454802064305,Penny Market,Jateční 465,Teplice,64945880,"Penny Market, s.r.o."
14.963980800875813,50.814327587555852,Penny Market,Nádražní 33,Chrastava,64945880,"Penny Market, s.r.o."
16.089962029491392,50.476658257316736,Penny Market,5. května 1238,Červený Kostelec,64945880,"Penny Market, s.r.o."
12.736442147896089,49.865240078947792,Penny Market,Wolkerova 915,Planá,64945880,"Penny Market, s.r.o."
14.111454587132014,50.13286689707094,Penny Market,Milady Horákové 2751,Kladno,64945880,"Penny Market, s.r.o."
14.848352236056877,50.852977159682212,Penny Market,Sokolská 756,Hrádek nad Nisou,64945880,"Penny Market, s.r.o."
14.090775355343883,50.228083354158713,Penny Market,Ouvalova 550,Slaný,64945880,"Penny Market, s.r.o."
15.346307166730664,49.541758762534123,Penny Market,Pražská 1706,Humpolec,64945880,"Penny Market, s.r.o."
13.800826412616088,50.66118921770056,Penny Market,Ruská 309,Dubí,64945880,"Penny Market, s.r.o."
13.840954430028642,50.635977785785343,Penny Market,Plynárenská 3281,Teplice,64945880,"Penny Market, s.r.o."
14.005471354026993,50.650420909599191,Penny Market,Tyršova 884,Trmice,64945880,"Penny Market, s.r.o."
